roles,companies,locations,experience,skills,Dates,PresentDate,salary
Admission II Sales II Marketing,Chandigarh University,Lucknow,1-5 Yrs,Health insuranceData analysisComplianceFinanceTransitionManagementEducational marketingRecruitment,30+ Days Ago,24-11-2024,Not disclosed
Finance Payroll PRofessional,Ceomitra,Thane,2-5 Yrs,TDSPayrollSAPData managementFinanceESICCash flowStatutory compliance,30+ Days Ago,24-11-2024,Not disclosed
Maths Faculty,Learning Ant,Kolkata,2-5 Yrs,Maths FacultyMathematics,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer,Learning Ant,Kolkata,2-4 Yrs,Graphic Designer 1 seatGraphic designingDesignGraphics,30+ Days Ago,24-11-2024,Not disclosed
Zoology Faculty,Learning Ant,Kolkata,2-5 Yrs,Zoology,30+ Days Ago,24-11-2024,Not disclosed
Physics Faculty,Learning Ant,Kolkata,2-5 Yrs,Physics FacultyPhysics,30+ Days Ago,24-11-2024,Not disclosed
Chemistry Faculty,Learning Ant,Kolkata,2-5 Yrs,Chemistry FacultyChemistry,30+ Days Ago,24-11-2024,Not disclosed
Botany Faculty,Learning Ant,Kolkata,2-3 Yrs,Botany,30+ Days Ago,24-11-2024,Not disclosed
Technical Trainer & Developer,Dlithe,Mangaluru,2-3 Yrs,TrainingSANFrenchAdvanced JavaCodingDatabase designJavascriptComputer networking,30+ Days Ago,24-11-2024,Not disclosed
Assistant Resident Warden,Sri Ramachandra Institute of Higher Education and Research (SRIHER),Chennai,3-5 Yrs,warden activitiesadministrationguest handlingAssistanceHandlingGuest,30+ Days Ago,24-11-2024,Not disclosed
MIS Executive,Nifa Infocomp Services,Jaipur,1-2 Yrs,ExcelMS Office toolsPowerpointData entryMIS ExecutiveDataMS OfficeMicrosoft,30+ Days Ago,24-11-2024,Not disclosed
DTP Designer,Nifa Infocomp Services,Jaipur,3-5 Yrs,DTPNetworkingCreative designingManager TechnologyDesignCreativeManagementTechnology management,30+ Days Ago,24-11-2024,Not disclosed
Quality Implementation Officer,Applyboard,Gurugram,1-5 Yrs,Selection processSalesRelationship buildingSocial mediaRepresentativeIndividual ContributorQuality implementationRecruitment,30+ Days Ago,24-11-2024,Not disclosed
Junior Executive / Executive - COE,Sri Ramachandra Institute of Higher Education and Research (SRIHER),Chennai,2-7 Yrs,vendor managementproject managementprogram managementpresalesartificial intelligencechange managementtalent managementtalent acquisition,30+ Days Ago,24-11-2024,Not disclosed
Assistant Professor - BMS,Sri Ramachandra Institute of Higher Education and Research (SRIHER),Chennai,3-5 Yrs,BiotechnologyMicrobiologyAssistant ProfessorTeachingBmBmsAssistance,30+ Days Ago,24-11-2024,Not disclosed
Transport Officer,Gurugram Public School,Gurugram,2-5 Yrs,vendor managementfleetlogistics operationslogisticsexecutive logisticslogistics coordinationroute planningtransportation operations,30+ Days Ago,24-11-2024,Not disclosed
School Doctor / Medical Officer,Gurugram Public School,Gurugram,1-4 Yrs,health educationhipaaus healthcaretrainingnursingicdpatient carehealthcare,30+ Days Ago,24-11-2024,Not disclosed
PRT (EVS),Gurugram Public School,Gurugram,2-5 Yrs,tgtbedteaching englishmathematicstutoringteachinghistorysocial science,30+ Days Ago,24-11-2024,Not disclosed
PGT Psychology,Gurugram Public School,Gurugram,2-6 Yrs,teaching englishclassroom managementmathematicslesson planningtutoringteachingmentoringtraining,30+ Days Ago,24-11-2024,Not disclosed
PGT Maths,Gurugram Public School,Gurugram,5-10 Yrs,NursingCPsychologyM&AMathematicsDoctorRoboticsTeaching,30+ Days Ago,24-11-2024,Not disclosed
PGT Maths,Gurugram Public School,Gurugram,3-7 Yrs,tgtbedclassroom managementmathematicspresentation skillstutoringteachingteaching mathematics,30+ Days Ago,24-11-2024,Not disclosed
PGT History,Gurugram Public School,Gurugram,2-6 Yrs,tgtbedquality controlmathematicstutoringteachinghistorysocial science,30+ Days Ago,24-11-2024,Not disclosed
Nurse,Gurugram Public School,Gurugram,1-5 Yrs,opdhealth care servicesgnmnursingmedicinepsychiatrypatient carehealthcare,30+ Days Ago,24-11-2024,Not disclosed
Mathematics (TGT),Gurugram Public School,Gurugram,2-6 Yrs,tgtbedclassroom managementmathematicsadministrationtutoringteachingmentoring,30+ Days Ago,24-11-2024,Not disclosed
Dance Teacher,Gurugram Public School,Gurugram,3-6 Yrs,dancingartmanagement skillsteam managementmathematicspresentation skillsconvincing powerteaching,30+ Days Ago,24-11-2024,Not disclosed
Computer Teacher (Robotics),Gurugram Public School,Gurugram,1-5 Yrs,application softwarecomputer operatingc++cteachingexcelcomputerjava,30+ Days Ago,24-11-2024,Not disclosed
TGT - English,Neerja Modi School,Jaipur,1-4 Yrs,tgtbedteaching englishenglish literaturetutoringteachinghistorysocial science,30+ Days Ago,24-11-2024,Not disclosed
Teachers - English,Neerja Modi School,Jaipur,1-4 Yrs,bedtgtteaching englishlanguage teachingenglish literaturemathematicstutoringteaching,30+ Days Ago,24-11-2024,Not disclosed
Sr Accountant,Neerja Modi School,Jaipur,2-6 Yrs,financial analysisledgeraccounts receivableaccounts payablecash flow statementbalance sheetbenefit analysisforecasting,30+ Days Ago,24-11-2024,Not disclosed
PTI,Neerja Modi School,Jaipur,1-5 Yrs,PTI ( Male/ Female) â?? English Speaking preferredSpoken englishEnglish,30+ Days Ago,24-11-2024,Not disclosed
Pre Primary and Primary teacher,Neerja Modi School,Jaipur,1-5 Yrs,pre primarymontessoribedteaching englishartclassroom managementmathematicslesson planning,30+ Days Ago,24-11-2024,Not disclosed
PGT,Neerja Modi School,Jaipur,1-5 Yrs,AccountancyEconomicsChemistryPsychologyBiologyHome scienceFine artsArt,30+ Days Ago,24-11-2024,Not disclosed
Office admin,Neerja Modi School,Jaipur,1-4 Yrs,administrationhrsdoffice assistanceoffice administrationaccountingoffice coordinationtravel arrangementsoperations,30+ Days Ago,24-11-2024,Not disclosed
Nurse,Neerja Modi School,Jaipur,2-3 Yrs,pharmaceuticalhealth care servicesmedical equipmentgnmcritical carenursingmedicinehospital administration,30+ Days Ago,24-11-2024,Not disclosed
Counselor - Behavioural and Admission,Neerja Modi School,Jaipur,1-5 Yrs,administrationoverseas educationconvincing poweracademicsadmissionsteachingcoordinationcounselling,30+ Days Ago,24-11-2024,Not disclosed
Computer teacher,Neerja Modi School,Jaipur,2-6 Yrs,middle and senior schoolComputer teachers for primaryTeachingComputerComputer teachingSenior,30+ Days Ago,24-11-2024,Not disclosed
Assistant General Managers (Scale V),City Union Bank,Kumbakonam,3-7 Yrs,MINBanking operationsRetail bankingBankingLegalManager TechnologyCAIIBSales management,30+ Days Ago,24-11-2024,Not disclosed
UPSC Content Writer and Reviewer (English & Hindi),Khan Global Studies,Prayagraj,1-4 Yrs,BasicContent managementContent optimizationManagement systemsScript writingContent writingContent editingResearch,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager - L & D,Sri Ramachandra Institute of Higher Education and Research (SRIHER),Chennai,5-8 Yrs,HRManagementHrsdAssistance,30+ Days Ago,24-11-2024,Not disclosed
Graphics Designer,Fusion Technologies,Nagpur,2-5 Yrs,GraphicsPDFIllustratorSocial mediaLogo designios developmentPhotoshopDigital marketing,30+ Days Ago,24-11-2024,Not disclosed
Faculty Associate,Amrita Vishwa Vidyapeetham,Coimbatore,1-6 Yrs,teaching englishenglish literaturecomputer applicationprofessor activitiespresentation skillstutoringteachinglab,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer,Inscol Academy,Chandigarh,1-4 Yrs,Graphic DesignerDesignGraphic designingGraphics,30+ Days Ago,24-11-2024,Not disclosed
Front Office,Inscol Academy,Chandigarh,1-4 Yrs,Front officeOfficeFront,30+ Days Ago,24-11-2024,Not disclosed
TGT - English,Gaurs International School,Greater Noida,2-4 Yrs,tgtbedteaching englishenglish literaturetutoringteachinghistorysocial science,30+ Days Ago,24-11-2024,Not disclosed
Lab Assistant,Gaurs International School,Greater Noida,2-3 Yrs,pharmaceuticallab testingpathologyquality controlsoftware testingmicrobiologyhaematologylab,30+ Days Ago,24-11-2024,Not disclosed
Senior Counselor,Elite Overseas Education Consultant,Vadodara,1-5 Yrs,therapyadministrationoverseas educationmentoringteachingpsychotherapyworkshop managementcounselling,30+ Days Ago,24-11-2024,Not disclosed
Senior Counselor,Elite Overseas Education Consultant,Ahmedabad,1-5 Yrs,therapyadministrationoverseas educationmentoringteachingpsychotherapyworkshop managementcounselling,30+ Days Ago,24-11-2024,Not disclosed
Admin - Female,Elite Overseas Education Consultant,Surat,1-5 Yrs,vendor managementadministrationoverseas educationhrsdoffice administrationhousekeeping managementhousekeepingcounselling,30+ Days Ago,24-11-2024,Not disclosed
TGT - Computer Science,Gaurs International School,Greater Noida,2-3 Yrs,Computer scienceTeachingTGTComputerScience,30+ Days Ago,24-11-2024,Not disclosed
HR Executive,Purusharthy Power Industries,Alwar,2-6 Yrs,Selection processHR ExecutiveESICHRManagementMonitoringRecruitmentProcess,30+ Days Ago,24-11-2024,Not disclosed
Pre-school / Daycare Teachers,ProEves,Gurgaon,2-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingCounsellingAdvisory,30+ Days Ago,24-11-2024,Not disclosed
HR Manager,Narayana Group,Nellore,7-9 Yrs,Employee retentionHRISLabour lawsRelationship buildingEmployee engagementOrganizational managementSuccession planningPersonality development,30+ Days Ago,24-11-2024,Not disclosed
Business Development Manager (Insurance),Upadapt,Vadodara,2-3 Yrs,Motor insuranceInsurance ManagerInsurance salesSalesBusiness Development ManagerBusiness development managementInsuranceManagement,30+ Days Ago,24-11-2024,Not disclosed
Data Analyst,Wonderskool,Panchkula,2-7 Yrs,Data analysisSASData managementHealthcareData miningRisk managementAnalyticsCounselling,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer cum Video Editor,Bringle Academy,Thane,2-5 Yrs,Graphic designingManager Quality AssuranceBannersVideo EditorVideo editingaudioPhotoshopBusiness Executive,30+ Days Ago,24-11-2024,Not disclosed
Senior Analyst ? Data Science and Artificial Intelligence,Samatrix Consulting,Gurgaon,6-11 Yrs,advanced analyticsdeep learningAnalystneo4jSASArtificial IntelligencePredictive modelingbig data,30+ Days Ago,24-11-2024,Not disclosed
Natural Language Processing Engineer,Samatrix Consulting,Gurgaon,2-6 Yrs,Machine learningProgrammingNatural language processingPythonMachineProgramProcessProcessing,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer,Entrayn Education Technologies (P) Ltd.,Chennai,1-4 Yrs,CounsellorGraphic designingWeb technologiesIllustratorSocial mediaAnalyticalTool designVideo editing,30+ Days Ago,24-11-2024,Not disclosed
Website Developer,Bringle Academy,Thane,2-6 Yrs,Computer scienceBackendCodingLayoutJavascriptToolsPHPHTML,30+ Days Ago,24-11-2024,Not disclosed
Trainers (all fields),Bringle Academy,Thane,2-6 Yrs,TrainingComE-learningprocessRelationship ExecutiveContentInstructorHR,30+ Days Ago,24-11-2024,Not disclosed
Technical Support Executive,Bringle Academy,Thane,2-6 Yrs,Analytical skillsEnglishERPPublishingTechnical Support ExecutiveWeb designingCRM managementManagement,30+ Days Ago,24-11-2024,Not disclosed
Spanish Language Trainer,Bringle Academy,Thane,2-6 Yrs,EvaluationschoolEducationlevelToolsSpanishLicensingBusiness Executive,30+ Days Ago,24-11-2024,Not disclosed
Soft Skills,Bringle Academy,Thane,2-6 Yrs,TrainingSingingCCookingSPAWriting skillsSpoken englishFreelancing,30+ Days Ago,24-11-2024,Not disclosed
Public Relation Officer (Part Time),Bringle Academy,Thane,2-6 Yrs,Public relationsWeb analyticsEmail marketingSocial mediaToursMediaMarket researchCampaigns,30+ Days Ago,24-11-2024,Not disclosed
Public Relation Officer,Bringle Academy,Thane,2-6 Yrs,Public relationsWeb analyticsEmail marketingSocial mediaToursMediaMarket researchCampaigns,30+ Days Ago,24-11-2024,Not disclosed
NLP (Natural Language Processing) Engineer,Bringle Academy,Thane,2-4 Yrs,UnixAlgorithmsGITLinuxWritten communicationToolsNatural language processingOpen source,30+ Days Ago,24-11-2024,Not disclosed
MCSA Trainer,Bringle Academy,Thane,2-6 Yrs,MCSACcsaFreelancingWHOTraining,30+ Days Ago,24-11-2024,Not disclosed
MAX & VRAY TRAINER 3DS,Bringle Academy,Thane,2-6 Yrs,TrainingProviding trainingVRAY3DSmaxWHO3D Studio Max3ds MaxProviding,30+ Days Ago,24-11-2024,Not disclosed
Master Class on Ethical Hacking (Live Streaming),Bringle Academy,Thane,10-14 Yrs,ComLaptopEthical hackingHTTPFacebookHackingEthicsLive Streaming,30+ Days Ago,24-11-2024,Not disclosed
Machine Learning Developer,Bringle Academy,Thane,2-4 Yrs,UnixAlgorithmsLinuxMachine learningWritten communicationToolsNatural language processingJ2Ee,30+ Days Ago,24-11-2024,Not disclosed
Learning & Development Specialist,Bringle Academy,Thane,2-6 Yrs,TrainingE-learningJob analysisInterpersonal skillsInductionHRTraining and DevelopmentManagement,30+ Days Ago,24-11-2024,Not disclosed
Instructional Designer,Bringle Academy,Thane,2-6 Yrs,GraphicsE-learningEnglishIllustratorInstructional designProgrammingManager TechnologyHTML,30+ Days Ago,24-11-2024,Not disclosed
Information Technology,Bringle Academy,Thane,2-6 Yrs,ExcelServiceProblemMS OfficeInformation technologyTechnologyOfficeMicrosoft,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer,Bringle Academy,Thane,2-6 Yrs,GraphicsGraphic designingCreativeIllustratorJavascriptHTMLPhotoshopPresentation,30+ Days Ago,24-11-2024,Not disclosed
Executive Assistant,Bringle Academy,Thane,2-6 Yrs,GraphicsAdministrationEvaluationSenior ExecutivelevelAnalyticalCorrespondenceScheduling,30+ Days Ago,24-11-2024,Not disclosed
Digital Marketing Executive,Bringle Academy,Thane,2-6 Yrs,UsageCreativeStrategy makingCompensationSoundDigital Marketing ExecutiveDigital marketingAudio,30+ Days Ago,24-11-2024,Not disclosed
Customer Service Professional,Bringle Academy,Thane,2-6 Yrs,Customer Service ProfessionalEffective CommunicationExcelProblemMS OfficeCustomer serviceOfficeCommunication skills,30+ Days Ago,24-11-2024,Not disclosed
Creative Copywriter / Content Writer,Bringle Academy,Thane,2-6 Yrs,EnglishContent strategyBusiness AnalystCreativeTime managementContentWritingResearch,30+ Days Ago,24-11-2024,Not disclosed
Counselor,Bringle Academy,Thane,2-6 Yrs,TrainingGroupTherapyInterpersonal skillsTime managementRelationshipBusiness ExecutiveCounselling,30+ Days Ago,24-11-2024,Not disclosed
CCSA Trainer,Bringle Academy,Thane,2-6 Yrs,CcsaFreelancingWHOTraining,30+ Days Ago,24-11-2024,Not disclosed
Business Development - Full Time or Part Time,Bringle Academy,Thane,2-6 Yrs,Contract negotiationsNegotiationTradeInterpersonal skillsIT skillsPackagingTimeSales Executive,30+ Days Ago,24-11-2024,Not disclosed
Asst. Officer/Officer Career Development Services(CDS),Indian Institute of Plantation Management (IIPMB),Nagpur,7-12 Yrs,AdministrationCareer developmentCMINNetworkingPWDcdsassistance,30+ Days Ago,24-11-2024,Not disclosed
Register your Interest,Woodstock School,Mysore,10-12 Yrs,Help DeskCustomer Servicecustomer relationshipaccess controlsTelephony supportAsset ManagementVendor ManagementInformation,30+ Days Ago,24-11-2024,Not disclosed
Faculty,Career Point Ltd.,Mysuru,1-4 Yrs,TrainingBiotechnologyPharmaBiologyTeaching,30+ Days Ago,24-11-2024,Not disclosed
Faculty,Career Point Ltd.,Belgaum,1-4 Yrs,TrainingPharmaBotany,30+ Days Ago,24-11-2024,Not disclosed
Faculty,Career Point Ltd.,Alwar,1-4 Yrs,TrainingPharmaJEETeaching,30+ Days Ago,24-11-2024,Not disclosed
Student Relations Officer,Experts Global,Noida,2-6 Yrs,TrainingCareer counsellingConsultingRelationshipTeachingCounsellingCareer development,30+ Days Ago,24-11-2024,Not disclosed
Creative writer,Experts Global,Noida,2-6 Yrs,TrainingWritingCreativeCreative writing,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer,Imat Global,Ernakulam,1-4 Yrs,MalayalamIllustratorPhotoshopoffline marketingGraphic designingMarketingGraphicsOffline,30+ Days Ago,24-11-2024,Not disclosed
TGT - ENGLISH,Gaurs International School,Noida,3-5 Yrs,TGT - ENGLISHTGTEnglish,30+ Days Ago,24-11-2024,Not disclosed
Head Counsellor,Scoregetter,Chennai,10-15 Yrs,Process monitoringService levelPoliciesCoachingProcess improvementIssue resolutionEmployee satisfactionHead Counsellor,30+ Days Ago,24-11-2024,Not disclosed
Business Development Manager,Scoregetter,Chennai,2-7 Yrs,TargetMonitorClient retentionEducationsales enablementAccount managementCampaignsManagement,30+ Days Ago,24-11-2024,Not disclosed
Copywriter,PENKRAFT IDEAS PRIVATE LIMITED,Thane,1-4 Yrs,PrintingGraphicsWeb technologiesSalesSocial mediaJournalismResearchProduct research,30+ Days Ago,24-11-2024,Not disclosed
Android Developer,PENKRAFT IDEAS PRIVATE LIMITED,Thane,1-4 Yrs,jQueryVersion controlSocial mediaMySQLDebuggingSQLiteJavascriptPHP,30+ Days Ago,24-11-2024,Not disclosed
Web Developer PHP,PENKRAFT IDEAS PRIVATE LIMITED,Thane,1-4 Yrs,Digital mediajQueryWeb technologiesCodingSocial mediaJavascriptProgrammingPHP,30+ Days Ago,24-11-2024,Not disclosed
Web Designer & Developer,PENKRAFT IDEAS PRIVATE LIMITED,Thane,1-4 Yrs,Object oriented designjQueryWeb servicesCodingSocial mediaJavascriptPHPE-commerce,30+ Days Ago,24-11-2024,Not disclosed
iOS Developer,PENKRAFT IDEAS PRIVATE LIMITED,Thane,2-5 Yrs,Process designPerformance tuningAutomationBackendWeb technologiesSocial mediaMobile phonesCloud,30+ Days Ago,24-11-2024,Not disclosed
Digital Media Executive,PENKRAFT IDEAS PRIVATE LIMITED,Thane,1-3 Yrs,SMOSocial mediadigital media executiveMarketing CoordinatorJournalismSEMSEODigital marketing,30+ Days Ago,24-11-2024,Not disclosed
ABACUS TEACHER & MASTER TRAINER,PENKRAFT IDEAS PRIVATE LIMITED,Thane,1-5 Yrs,TrainingSocial mediaMedia researchResearchManagementTeaching,30+ Days Ago,24-11-2024,Not disclosed
Video Editor & Graphic Designer,PENKRAFT IDEAS PRIVATE LIMITED,Thane,1-3 Yrs,Graphic designingQuality standardsPublishingIllustratorSocial mediaVideo EditorVideo editingAdobe After Effects,30+ Days Ago,24-11-2024,Not disclosed
IT & Networking Engineer,PENKRAFT IDEAS PRIVATE LIMITED,Thane,1-4 Yrs,Office automationLinuxNetworkingIntellectual propertyIT infrastructureNetwork securityAntivirusWindows,30+ Days Ago,24-11-2024,Not disclosed
Inhouse Artist cum Instructional Designer,PENKRAFT IDEAS PRIVATE LIMITED,Thane,1-4 Yrs,TrainingResearchTeaching,30+ Days Ago,24-11-2024,Not disclosed
Associate Professor,Rajagiri Business School,"Kochi, Thrissur, Kozhikode, Thiruvananthapuram",10-20 Yrs,Business administrationSupervisorAssociate ProfessorICWAResearchAdministration SupervisorTeachingSupervision,30+ Days Ago,24-11-2024,Not disclosed
Accounts & Admin Executive,PENKRAFT IDEAS PRIVATE LIMITED,Thane,1-4 Yrs,AdministrationTDSPayrollFixed assetsAccountingBook KeepingTally softwareMS Office,30+ Days Ago,24-11-2024,Not disclosed
Digital Marketing Trainer,PENKRAFT IDEAS PRIVATE LIMITED,Thane,2-5 Yrs,Social media marketingDigital mediaMobile marketingPPCEmail marketingInternet marketingSEMSEO,30+ Days Ago,24-11-2024,Not disclosed
