roles,companies,locations,experience,skills,Dates,PresentDate,salary
Assistant Manager Valuations - Plant & Machinery,Cushman Wakefield,Hyderabad,5-9 Yrs,Valuation analysisCareer developmentFinancial statementsDepreciationGAAPAgileMarket researchMS Office,30+ Days Ago,24-11-2024,Not disclosed
Manager Purchase (formulations),Vital Therapeutics & Formulations,Hyderabad(Bhoiguda),6-11 Yrs,Packing MaterialFormulationVendor DevelopmentRaw Material ProcurementPrice NegotiationConsumableslab chemicalsVendor Evaluation,30 Days Ago,24-11-2024,4.5-9 Lacs PA
Area Sales Executive,Kare Prosthetics And Orthotics,"Hyderabad, Chennai, Bengaluru",1-3 Yrs,SalesPharmaFinanceUPSPharma sellingExecutive managementBudgetingManagement,30+ Days Ago,24-11-2024,Not disclosed
Full Stack Lead - BRIX - Content Ecosystem,Winning Edge,Bengaluru,8-12 Yrs,Node JSAEMCSSExpress JSReduxJavaScriptHTMLRest API,26 Days Ago,24-11-2024,Not disclosed
Graphic Designer - Medical Affairs,Winning Edge,Bengaluru,1-4 Yrs,Adobe Creative CloudGraphic DesigntypographyCamtasiaIllustratorAdobe After EffectsAcrobat ProPhotoshop,26 Days Ago,24-11-2024,Not disclosed
Sr. AWS Cloud Engineer,Winning Edge,Bengaluru,5-8 Yrs,AWSKubernatesNodeJavaScript FrameworkReactAngularDojoJenkins,26 Days Ago,24-11-2024,Not disclosed
Full Stack Lead - BRIX - Content Ecosystem,Winning Edge,"Bengaluru, Karnataka",8-12 Yrs,SageMakerCSSMicroserviceExpress JSReduxVueJavaScriptNode JS,26 Days Ago,24-11-2024,Not disclosed
Area Business Manager (MR),Renvis Healthcare,"Hyderabad, Nizamabad",2-4 Yrs,MarketingArea Business Managementsales strategiessalesBusiness managementSales strategyManagementMR,26 Days Ago,24-11-2024,Not disclosed
"Sr Mgr, Medical Education & Training, Neurosciences",AbbVie,Bengaluru,2-7 Yrs,Medical affairsInterpersonal skillsDiversity and InclusionPharmaClinical trialsHealthcareOncologyHTML,26 Days Ago,24-11-2024,Not disclosed
"Manager, Finance",AbbVie,Bengaluru,3-5 Yrs,SAPFinancial reportingGeneral accountingProcess controlReconciliationOncologyHTMLinventory accounting,26 Days Ago,24-11-2024,Not disclosed
HR Manager,Hope International Hospital,Bengaluru,1-5 Yrs,Job analysisPayrollEmployee retentionISOTalent acquisitionMISFormulationCampus recruitment,26 Days Ago,24-11-2024,Not disclosed
MIS Executive,Yashoda Super Specialty Hospital,Hyderabad,4-8 Yrs,Data analysisMIS operationsMISProcess improvementAnalyticalSMSData collectionmicrosoft,26 Days Ago,24-11-2024,Not disclosed
QA Automation Engineer,Management Health Solutions India,Hyderabad,3-6 Yrs,continuous integrationsoftware testingautomation testingweb technologieshtmlcommunication skillsQuality assuranceAutomation,26 Days Ago,24-11-2024,Not disclosed
Senior Workday Specialist,Resmed,Hyderabad,4-8 Yrs,system serviceworkday hcmsoftware development life cycleweb serviceshcm modulessoapDevelopment Life CycleSenior,26 Days Ago,24-11-2024,Not disclosed
Assistant Manager Human Resources,Aster Medcity,Bengaluru,2-6 Yrs,HRHuman resource managementManagementAssistanceHrsdResource,26 Days Ago,24-11-2024,Not disclosed
Associate.Front Desk,Aster Pharmacy,Bengaluru,1-3 Yrs,Front deskFrontDesk,26 Days Ago,24-11-2024,Not disclosed
Lead Clinical Data Programmer,Clario,Bengaluru,3-7 Yrs,MiningData managementProject managementAnalyticalPharmaClinical trialsClinical researchHealthcare,26 Days Ago,24-11-2024,Not disclosed
Hr Recruiter,Inkarp Instruments,Hyderabad,1-3 Yrs,Sourcing ProfilesInterview CoordinationScreeningSalary NegotiationShortlistingInterviewingCoordinationHrsd,25 Days Ago,24-11-2024,Not disclosed
Senior Recruiter,AMM India,Bengaluru,3-8 Yrs,HealthcareTalent AcquisitionCandidate ScreeningNursingMarket ResearchSeniorAcquisitionRecruitment,26 Days Ago,24-11-2024,Not disclosed
Medical Representative,Naukri Premium - Employer Services,Bengaluru,1-3 Yrs,Medica RepresentativeMedicineMedical,26 Days Ago,24-11-2024,Not disclosed
Housekeeping Manager,Unimed Health Care,Hyderabad,8-13 Yrs,HousekeepingFacility OperationsFacility ManagementHousekeeping managementManagementOperationsFacilities,26 Days Ago,24-11-2024,5-8 Lacs PA
Operations Executive,Star Hospitals Banjarahills,Hyderabad,2-7 Yrs,IP ServicesDiagnosticsHelthchecksOP ServicesIPOperations,26 Days Ago,24-11-2024,Not disclosed
Digital Marketing Executive,Omicsveu,Hyderabad,2-5 Yrs,Email MarketingDigital MarketingSocial Media MarketingProduct MarketingAnalyticsDigitalSocial mediaMedia marketing,26 Days Ago,24-11-2024,Not disclosed
Multi Skilled Technician,Rainbow Hospitals,Bengaluru(Marathahalli),2-5 Yrs,Electrical MaintenanceAC TechnicianMultiskilled TechnicianITIElectrical WorksAcElectricalsMaintenance,26 Days Ago,24-11-2024,Not disclosed
Physiotherapist,Rollins International,"Ludhiana, Chennai",1-2 Yrs,PhysiotherapySports rehabilitationInvestigationRehabilitationSports,26 Days Ago,24-11-2024,Not disclosed
Lab Technician,Inito (Samplytics Technologies),Bengaluru,3-5 Yrs,Lab experimentsBiochemistryLab TechnologistLab,26 Days Ago,24-11-2024,Not disclosed
Inside Sales Executive,Sikara Health Sciences Llp,Hyderabad,1-2 Yrs,Good English CommunicationClient CoordinationCoordination SkillsExcel Report PreparationFollow UpsCommunication SkillsPressure HandlingSolving Queries,26 Days Ago,24-11-2024,2-2.5 Lacs PA
HR Manager,Zelle Biotechnology,"Hyderabad, Bengaluru",10-12 Yrs,Performance managementStaffingEmployee engagementMS WordHRSales ExecutiveTraining and DevelopmentMolecular biology,30+ Days Ago,24-11-2024,Not disclosed
Senior Business Intelligence Developer,Cushman Wakefield,"Gurugram, Bengaluru",3-5 Yrs,Performance tuningData analysisChange managementCodingProject managementJavascriptSSISBusiness intelligence,30+ Days Ago,24-11-2024,Not disclosed
Web Developer,Medicover Hospitals,Hyderabad,2-5 Yrs,Computer scienceFront endVersion controlGIThtml5Web developmentJavascriptHealthcare,30+ Days Ago,24-11-2024,Not disclosed
Sr Executive - Business Development,Botanic Healthcare,Hyderabad,3-8 Yrs,Relationship managementProduct launchMarket analysisPenetrationStrategic partnershipsHealthcareMarket researchWellness,30+ Days Ago,24-11-2024,Not disclosed
Trainer - Retail,Apollo TeleHealth,Hyderabad,4-9 Yrs,sales trainingbehavioural trainingretail operationstraining needstraining managementtrainingteachingretail sales,30+ Days Ago,24-11-2024,Not disclosed
Project Coordinator,Indian Cancer Society,"Warangal, Hyderabad, Nizamabad",4-6 Yrs,Promotional campaignsCVSProject CoordinatorNetworkingFinancial managementManagementFund raisingStakeholder management,30+ Days Ago,24-11-2024,Not disclosed
Data Scientist,Amolitalents,Bengaluru,5-10 Yrs,pythonData scienceawssqlDataScience,18 Days Ago,24-11-2024,Not disclosed
Company Secretary,Medicover Hospitals,Hyderabad,3-5 Yrs,CsFEMACorporate GovernanceCompany SecretarialCompanies ActSecretarial ActivitiesBoard MeetingComplaint Handling,13 Days Ago,24-11-2024,Not disclosed
Regulatory Writer - Clinical study report,Winning Edge,Bengaluru,3-8 Yrs,Regulatory writingClinical study reportproject managementprocess improvementDocument ManagementContent StrategyProjectRegulatory,26 Days Ago,24-11-2024,Not disclosed
AI/ML - Clinical Business Integrator,Winning Edge,Bengaluru,10-14 Yrs,AI/MLC#JavaEDCJavaScriptCTMSCDISCSDTM,27 Days Ago,24-11-2024,Not disclosed
Clinical Business Integrator,Winning Edge,Bengaluru,10-14 Yrs,C#JavaJavaScriptPythonSQLADaMclinical researchEDC,27 Days Ago,24-11-2024,Not disclosed
Regulatory Writer - Clinical study report,Winning Edge,Bengaluru,3-8 Yrs,Clinical study reportProject managementRegulatory WriterContent ExecutionDocument ManagementContent StrategyDocumentationWriting,27 Days Ago,24-11-2024,Not disclosed
Technical Program Manager- FullStack ( AWS),Winning Edge,Bengaluru,10-14 Yrs,JavaNode.jsReact.NetPythonAzuredata analysisPostgreSQL,27 Days Ago,24-11-2024,Not disclosed
"Regulatory Affairs - Editor / Quality ( CSR, IB Protocols)",Winning Edge,Bengaluru,2-5 Yrs,Regulatory Affairs ManagementScientific LiteratureRegulatory Affairs EditorCSRRegulatory DocumentProofreadingEditingQuality,27 Days Ago,24-11-2024,Not disclosed
Oncology Sales Specialist (Meeting Medical Oncologist Doctors),Medical Services / Hospital - Diagnostics,"Chennai, Jaipur, Delhi / NCR",4-6 Yrs,SalesGenomicsOncologyBusiness DevelopmentMarketingGenetic TestsDirects sales forecastingOncology Sales,27 Days Ago,24-11-2024,6-11 Lacs PA
"Java Developer - AWS, Docker/ Kubernetes, Linux",Winning Edge,Bengaluru,4-7 Yrs,JavaAzureDockerAWSKubernetesobject-oriented programmingLinuxDesign Patterns,27 Days Ago,24-11-2024,Not disclosed
QA Engineer,Eurofins,Bengaluru,5-8 Yrs,AutomationManual testingXMLPerformance testingJSONWindowsSeleniumSDLC,27 Days Ago,24-11-2024,Not disclosed
Principal QA Test Engineer,Eurofins,Bengaluru,8-12 Yrs,AutomationManual testingXMLPerformance testingJSONWindowsSeleniumSDLC,27 Days Ago,24-11-2024,Not disclosed
Senior Associate -IT (Intune Engineer),Eurofins,Bengaluru,3-6 Yrs,Application packagingMSIPowershellIT AssociateWindowsTroubleshootingmicrosoftAnalytics,27 Days Ago,24-11-2024,Not disclosed
Business Analyst,TRC Companies,Hyderabad,5-10 Yrs,Computer scienceProject managementAnalyticalMachine learningAgileScrumTest casesVisio,27 Days Ago,24-11-2024,Not disclosed
Portfolio Finance Manager,Eli Lilly And Company,Bengaluru,3-8 Yrs,Analytical skillsPMPMatrixCAPMAgile scrumNetworkingProject managementPharma,27 Days Ago,24-11-2024,Not disclosed
Customer Support Technical Representative,Sprintray,Hyderabad,5-10 Yrs,Technical RepresentativeNetworkingCustomer supportCustomer serviceWindowsTroubleshootingTechnical supportCRM,27 Days Ago,24-11-2024,Not disclosed
Referral Laboratory Management Specialist I,ICON plc,Bengaluru,4-8 Yrs,ProcurementAdministrationHealth insuranceBillingclinical developmentClinical researchHealthcareScheduling,27 Days Ago,24-11-2024,Not disclosed
Cybersecurity Solutions Architect (Global Drug Development Team),Sandoz,Hyderabad,5-10 Yrs,CisaInformation securityRisk assessmentConsultingISO 27001Clinical trialsOperationsSDLC,27 Days Ago,24-11-2024,Not disclosed
Senior Financial Analyst - FC&C Xpend,Sandoz,"Warangal, Hyderabad, Nizamabad",2-5 Yrs,Business processManager Internal AuditAutomationProcess optimizationPeople developmentSenior Financial AnalystRisk assessmentResource allocation,27 Days Ago,24-11-2024,Not disclosed
Associate.Billing,Aster Pharmacy,Bengaluru,1-3 Yrs,Billing,27 Days Ago,24-11-2024,Not disclosed
Assistant Manager.Human Resources,Aster Pharmacy,Bengaluru,2-5 Yrs,HRResourceHrsdAssistance,27 Days Ago,24-11-2024,Not disclosed
Principal Software Engineer,Eurofins,Bengaluru,8-12 Yrs,Computer sciencejQueryFront endSOAAgileScrumMVCUnit testing,27 Days Ago,24-11-2024,Not disclosed
Senior Software Engineer,Eurofins,Bengaluru,4-8 Yrs,Computer scienceNUnitjQueryFront endSOAAgileScrumUnit testing,27 Days Ago,24-11-2024,Not disclosed
Devops Engineer,Eurofins,Bengaluru,4-7 Yrs,AutomationNoSQLConfiguration managementdevopsCloudAgileDeploymentScrum,27 Days Ago,24-11-2024,Not disclosed
Lead Web Analytics Engineer - User Journey Optimization,Innovxcare Solutions,Hybrid - Bengaluru(Whitefield),5-8 Yrs,Business AnalyticsData AnalyticsGrowth HackingProduct DevelopmentSoftware EngineeringProduct AnalysisData VisualizationGrowth Strategy,26 Days Ago,24-11-2024,16-25 Lacs PA
Sales Operations Manager - Customer Success,Innovxcare Solutions,Bengaluru(Whitefield),7-10 Yrs,Sales OperationsBusiness OperationsCustomer Service OperationsCustomer Relationship Management Crm SoftwareCustomer ExperienceCustomer SatisfactionCustomer FocusSales Analytics,27 Days Ago,24-11-2024,10-14 Lacs PA
Sharepoint Developers,theglove,Hyderabad,8-12 Yrs,Rest Web ApiJavascriptReact.JsPowerappsRest WebSharepointWeb APIDevelopment,27 Days Ago,24-11-2024,14-22.5 Lacs PA
Regional Sales Manager (CNS),Eris,"Indore, Ghaziabad, Patna",8-13 Yrs,Regional business ManagerRegional Sales ManagerSecond Line ManagerRsmPharmaceutical SalesManagementRegional salesCNS,27 Days Ago,24-11-2024,Not disclosed
Devops Engineer,Recruise India,Bengaluru,5-8 Yrs,pythondevopsawsDocker SwarmConfigurationbashagileSwarm,27 Days Ago,24-11-2024,20-27.5 Lacs PA
"Manager, Biostatistics - India",Premier Research Group,Remote,9-14 Yrs,BiostatisticsbiostatisticianClinical TrialsClinicalManagement,27 Days Ago,24-11-2024,Not disclosed
"Director, Regulatory Affairs",Ocugen,Hyderabad(Financial District),15-18 Yrs,FDA and EMA CMCCMC modules in eCTDLATAMRegulatory StrategyRegulatory ComplianceeCTD PreparationRMATF/T,27 Days Ago,24-11-2024,Not disclosed
Python Fullstack Developer,World leading Clinical research company,Hyderabad,2-7 Yrs,PythonReacts JsDjangoReact.JsReactFull StackDevelopmentJavascript,27 Days Ago,24-11-2024,Not disclosed
Clinical Manager,Rangadore Memorial Hospital,Bengaluru,1-5 Yrs,scalingrctdentistrystaff managementrpdnursingteachingbusiness development management,30+ Days Ago,24-11-2024,Not disclosed
Senior Design Engineer,Becton Dickinson,Bengaluru,2-5 Yrs,planning engineering3d modelingmechanical engineeringengineeringdetail engineeringdesign engineeringprototypeautocad,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager.Operations,Aster Medcity,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",2-5 Yrs,operations managementbalance sheetquality controlisocustomer servicefinal qualitytrainingaccounting,30+ Days Ago,24-11-2024,Not disclosed
Receptionist,Health Care Global Enterprises,Bengaluru,1-3 Yrs,Communication SkillsPatient CareBilling,29 Days Ago,24-11-2024,Not disclosed
Area Sales Manager For Telangana & AP,KLS Martin India,Remote,3-8 Yrs,Medical Equipment SalesArea Sales ManagementSales And MarketingSales DevelopmentMarketingSales Executive ActivitiesEquipment SalesMedical equipment,27 Days Ago,24-11-2024,8-12 Lacs PA
Fullstack Developer (Contract),Confidential client,Hyderabad,5-10 Yrs,React.JsPythonNode.JsFull StackContractsFullstack DevelopmentDevelopment,29 Days Ago,24-11-2024,Not disclosed
"Senior Data Engineer- AWS , SQL, Python",Winning Edge,Bengaluru,8-12 Yrs,SQLCloudformationETLAWSPythonS3SQL ServerRedshift,27 Days Ago,24-11-2024,Not disclosed
Specialist Editor & Quality Reviewer - Pharma,Winning Edge,Bengaluru,2-5 Yrs,Scientific LiteratureCSRRegulatory DocumentProofreadingEditingDisease State Managementproject managementIB,27 Days Ago,24-11-2024,Not disclosed
Sales Associate,Amogh Diagnostic Solutions Pvt Ltd.,"Mangaluru, Bengaluru, Gulbarga",2-4 Yrs,Medical Equipment SalesMedical salesDiagnostic SalesEquipment SalesSales AssociateHealthcare SalesPharma SellingSurgical Sales,28 Days Ago,24-11-2024,Not disclosed
Vacancies Ophthalmologist For Tripura Agartala !!MS,Space Consultant,"Agartala, Nandigama, Pithoragarh, Mangaluru",0-5 Yrs,Phaco SurgeonConsultantOphthalmologyPlastic SurgeryConsultingPhacoSurgeryMicrosoft,28 Days Ago,24-11-2024,Not disclosed
Financial Analyst Pool - Analyst,Cushman Wakefield,Bengaluru,2-5 Yrs,Valuation analysisCareer developmentDue diligenceExcelFinancial analysisAgileMarket researchCash flow,30+ Days Ago,24-11-2024,Not disclosed
Financial Analyst Pool - Analyst,Cushman Wakefield,Bengaluru,2-5 Yrs,Career developmentDue diligenceExcelFinancial analysisAnalyticalAgileMarket researchCash flow,30+ Days Ago,24-11-2024,Not disclosed
Financial Analyst Pool - Analyst,Cushman Wakefield,Bengaluru,2-5 Yrs,HospitalityCareer developmentContent managementExcelFinancial analysisUnderwritingMarket researchData quality,30+ Days Ago,24-11-2024,Not disclosed
Financial Analyst Pool - Senior Analyst,Cushman Wakefield,Bengaluru,5-8 Yrs,Career developmentDue diligenceExcelFinancial analysisAnalyticalMarket researchCash flowMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Resident.Clinical Services,Aster Medcity,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",1-4 Yrs,laparoscopycritical carehighway engineeringcomputer networkinggeneral medicineconstruction managementoperation theatreccu,30+ Days Ago,24-11-2024,Not disclosed
Associate Consultant Quality,Eli Lilly And Company,Bengaluru,8-10 Yrs,Interpersonal skillsManager Quality AssuranceAnalyticalStandard operating proceduresHealthcareSCORMContinuous improvementJIRA,30+ Days Ago,24-11-2024,Not disclosed
Associate Learning Content Administrator,Eli Lilly And Company,Bengaluru,4-8 Yrs,Computer scienceData analysisContent managementSAPLMSProject managementHealthcareInformation management,30+ Days Ago,24-11-2024,Not disclosed
Consultant,Iqvia Biotech,"Gurugram, Bengaluru",1-4 Yrs,advanced analyticsdata scienceProject managementPharmaConsultingHealthcareClinical researchLife sciences,30+ Days Ago,24-11-2024,Not disclosed
Delivery executive,Apollo TeleHealth,Hyderabad,1-6 Yrs,bpodeliverycustomer servicecustomer carestore keepingoffice assistancesalescustomer support,30+ Days Ago,24-11-2024,Not disclosed
Area Sales Manager,Kaiser Drugs,"Varanasi, Bareilly, Lucknow, Moradabad, Bengaluru",5-8 Yrs,Area salesPharma marketingMedical RepresentativeMedicalSalesSales managementArea sales managementPharmaceutical,30+ Days Ago,24-11-2024,Not disclosed
Distribution and Sales Executive,Jenburkt Pharmaceuticals,Hyderabad,1-6 Yrs,Otc SalesSecondary SalesPrimary SalesSalesOTCSecondaryDistributionSales executive activities,18 Days Ago,24-11-2024,Not disclosed
Dental Assistant,HCL Healthcare,"Noida, Chennai, Bengaluru",1-4 Yrs,UsageDiagnosticsAppliancesUPSCAD CAMCADCamAssistance,30+ Days Ago,24-11-2024,Not disclosed
Executive-Safety- EHS - API,Glochem Industries,"Hyderabad, Telangana",3-4 Yrs,Safety Officer ActivitiesEnvironment Health SafetyAccident InvestigationIndustrial SafetyHazard AnalysisSafety AuditSafetyIndustrial,30 Days Ago,24-11-2024,2.5-3.5 Lacs PA
Team Leader- Production- API,Glochem Industries,"Hyderabad, Telangana",6-11 Yrs,ProductionShift PlanningProduction PlanningCGMPApi ProductionGMPDaily Production PlanningManpower Handling,30 Days Ago,24-11-2024,5-8.5 Lacs PA
"Technical Lead- ML, Python, AWS, Gen AI (Clinical Trials)",Winning Edge,Bengaluru,10-14 Yrs,TensorflowRPythonPytorchAzureGCPAWSClinical trials,28 Days Ago,24-11-2024,Not disclosed
Regulatory Writer - Veeva RIM Configuration (Regulatory affairs),Winning Edge,Bengaluru,10-14 Yrs,Regulatory AffairsProject ManagementVeeva VaultVeeva RimSDLCProjectRIMRegulatory,28 Days Ago,24-11-2024,Not disclosed
"Data Architect - AWS, SQL , Data Modelling",Winning Edge,Bengaluru,7-12 Yrs,Data ModellingAWSAgile DevelopmentSQLAuroraGitHubCI/CDPostgres,28 Days Ago,24-11-2024,Not disclosed
Full Stack + Devops Professional,Winning Edge,Bengaluru,6-10 Yrs,AWS ServicesNodeDjangoJavascriptPythonRDSRestfulAPIDynamoDB,28 Days Ago,24-11-2024,Not disclosed
"Senior Full Stack Professional - Python, React, AWS, PostgreSQL",Winning Edge,Bengaluru,8-10 Yrs,ReactDjangoCI/CDAWSPythonRDSGithubPostgreSQL,28 Days Ago,24-11-2024,Not disclosed
